season,matchId,date,team,venue,opponent,playerId,player,minute,x,y,situation,shotType,xG,result,player_assist,shot,onTarget,goal
2023,22275,11/08/2023,Burnley,home,Manchester City,10620,Luca Koleosho,14,0.86,0.635,OpenPlay,RightFoot,0.05805481970310211,MissedShots,Vitinho,1,0,0
2023,22275,11/08/2023,Burnley,home,Manchester City,11701,Zeki Amdouni,17,0.8859999847412109,0.6719999694824219,OpenPlay,LeftFoot,0.06125757470726967,SavedShot,Luca Koleosho,1,1,0
2023,22275,11/08/2023,Burnley,home,Manchester City,7498,Lyle Foster,28,0.87,0.750999984741211,OpenPlay,LeftFoot,0.01711176335811615,MissedShots,,1,0,0
2023,22275,11/08/2023,Burnley,home,Manchester City,7498,Lyle Foster,36,0.86,0.455,OpenPlay,RightFoot,0.09761640429496765,BlockedShot,Luca Koleosho,1,0,0
2023,22275,11/08/2023,Burnley,home,Manchester City,11703,Anass Zaroury,79,0.8169999694824219,0.5359999847412109,OpenPlay,LeftFoot,0.0639837458729744,BlockedShot,Lyle Foster,1,0,0
2023,22275,11/08/2023,Burnley,home,Manchester City,5355,Jacob Bruun Larsen,81,0.9580000305175781,0.37599998474121094,FromCorner,Head,0.013008161447942257,MissedShots,Anass Zaroury,1,0,0
2023,22275,11/08/2023,Manchester City,away,Burnley,8260,Erling Haaland,3,0.9369999694824219,0.5059999847412109,FromCorner,LeftFoot,0.5058456659317017,Goal,Rodri,1,1,1
2023,22275,11/08/2023,Manchester City,away,Burnley,447,Kevin De Bruyne,5,0.7190000152587891,0.3890000152587891,OpenPlay,RightFoot,0.01889444887638092,MissedShots,Phil Foden,1,0,0
2023,22275,11/08/2023,Manchester City,away,Burnley,8260,Erling Haaland,10,0.9519999694824218,0.4209999847412109,OpenPlay,RightFoot,0.13024680316448212,MissedShots,Kevin De Bruyne,1,0,0
2023,22275,11/08/2023,Manchester City,away,Burnley,8260,Erling Haaland,35,0.8909999847412109,0.385,OpenPlay,LeftFoot,0.11321365833282471,Goal,Julián Álvarez,1,1,1
2023,22275,11/08/2023,Manchester City,away,Burnley,6055,Phil Foden,45,0.8980000305175782,0.48200000762939454,OpenPlay,LeftFoot,0.16869960725307465,SavedShot,Mateo Kovacic,1,1,0
2023,22275,11/08/2023,Manchester City,away,Burnley,8260,Erling Haaland,51,0.9440000152587891,0.6819999694824219,OpenPlay,LeftFoot,0.13275626301765442,BlockedShot,Julián Álvarez,1,0,0
2023,22275,11/08/2023,Manchester City,away,Burnley,6055,Phil Foden,52,0.950999984741211,0.625999984741211,FromCorner,LeftFoot,0.07316727191209793,BlockedShot,,1,0,0
2023,22275,11/08/2023,Manchester City,away,Burnley,2496,Rodri,54,0.705999984741211,0.43900001525878907,OpenPlay,RightFoot,0.014352702535688877,SavedShot,Kyle Walker,1,1,0
2023,22275,11/08/2023,Manchester City,away,Burnley,2496,Rodri,54,0.865999984741211,0.485,FromCorner,Head,0.020431943237781525,SavedShot,Julián Álvarez,1,1,0
2023,22275,11/08/2023,Manchester City,away,Burnley,10846,Julián Álvarez,59,0.8819999694824219,0.33599998474121096,OpenPlay,RightFoot,0.08655776083469391,MissedShots,Erling Haaland,1,0,0
2023,22275,11/08/2023,Manchester City,away,Burnley,2496,Rodri,66,0.8590000152587891,0.3920000076293945,OpenPlay,RightFoot,0.10010907053947449,BlockedShot,Julián Álvarez,1,0,0
2023,22275,11/08/2023,Manchester City,away,Burnley,579,Nathan Aké,74,0.9580000305175781,0.49599998474121093,SetPiece,LeftFoot,0.10935002565383911,BlockedShot,,1,0,0
2023,22275,11/08/2023,Manchester City,away,Burnley,2496,Rodri,74,0.9519999694824218,0.49400001525878906,SetPiece,RightFoot,0.6593173146247864,Goal,,1,1,1
2023,22275,11/08/2023,Manchester City,away,Burnley,10846,Julián Álvarez,78,0.8880000305175781,0.6029999923706054,OpenPlay,RightFoot,0.13168953359127045,BlockedShot,Erling Haaland,1,0,0
2023,22275,11/08/2023,Manchester City,away,Burnley,10846,Julián Álvarez,85,0.8690000152587891,0.31799999237060544,OpenPlay,RightFoot,0.07177942246198654,SavedShot,Phil Foden,1,1,0
2023,22275,11/08/2023,Manchester City,away,Burnley,6055,Phil Foden,87,0.8219999694824218,0.28399999618530275,SetPiece,LeftFoot,0.024144073948264122,MissedShots,Julián Álvarez,1,0,0
2023,22275,11/08/2023,Manchester City,away,Burnley,2498,Aymeric Laporte,94,0.9130000305175782,0.5270000076293946,SetPiece,Head,0.11228246241807938,SavedShot,Julián Álvarez,1,1,0
2023,22276,12/08/2023,Arsenal,home,Nottingham Forest,6482,Eddie Nketiah,9,0.95,0.5979999923706054,OpenPlay,Head,0.08700478076934814,MissedShots,Bukayo Saka,1,0,0
2023,22276,12/08/2023,Arsenal,home,Nottingham Forest,5220,Kai Havertz,23,0.794000015258789,0.5479999923706055,OpenPlay,LeftFoot,0.03973983973264694,BlockedShot,Gabriel Martinelli,1,0,0
2023,22276,12/08/2023,Arsenal,home,Nottingham Forest,7322,Bukayo Saka,24,0.8819999694824219,0.30700000762939456,OpenPlay,RightFoot,0.051885101944208145,BlockedShot,Thomas Partey,1,0,0
2023,22276,12/08/2023,Arsenal,home,Nottingham Forest,6482,Eddie Nketiah,25,0.8809999847412109,0.5690000152587891,FromCorner,RightFoot,0.06297741830348969,Goal,Gabriel Martinelli,1,1,1
2023,22276,12/08/2023,Arsenal,home,Nottingham Forest,7322,Bukayo Saka,31,0.794000015258789,0.375,OpenPlay,LeftFoot,0.037814829498529434,Goal,William Saliba,1,1,1
2023,22276,12/08/2023,Arsenal,home,Nottingham Forest,6482,Eddie Nketiah,37,0.9159999847412109,0.34200000762939453,OpenPlay,RightFoot,0.07902981340885162,MissedShots,,1,0,0
2023,22276,12/08/2023,Arsenal,home,Nottingham Forest,5553,Declan Rice,43,0.7180000305175781,0.6309999847412109,OpenPlay,RightFoot,0.01737094298005104,SavedShot,Bukayo Saka,1,1,0
2023,22276,12/08/2023,Arsenal,home,Nottingham Forest,7931,Takehiro Tomiyasu,50,0.750999984741211,0.6509999847412109,OpenPlay,RightFoot,0.019561249762773514,SavedShot,Gabriel Martinelli,1,1,0
2023,22276,12/08/2023,Arsenal,home,Nottingham Forest,2517,Martin Odegaard,68,0.8490000152587891,0.2620000076293945,OpenPlay,LeftFoot,0.036525920033454895,BlockedShot,Thomas Partey,1,0,0
2023,22276,12/08/2023,Arsenal,home,Nottingham Forest,5553,Declan Rice,75,0.7780000305175782,0.4329999923706055,OpenPlay,RightFoot,0.033978916704654694,SavedShot,Kai Havertz,1,1,0
2023,22276,12/08/2023,Arsenal,home,Nottingham Forest,5553,Declan Rice,80,0.865999984741211,0.5329999923706055,OpenPlay,RightFoot,0.06948760896921158,SavedShot,,1,1,0
2023,22276,12/08/2023,Arsenal,home,Nottingham Forest,5220,Kai Havertz,84,0.9430000305175781,0.30100000381469727,OpenPlay,RightFoot,0.06931421905755997,BlockedShot,Martin Odegaard,1,0,0
2023,22276,12/08/2023,Arsenal,home,Nottingham Forest,7322,Bukayo Saka,86,0.9119999694824219,0.5209999847412109,OpenPlay,LeftFoot,0.14559100568294525,SavedShot,Kai Havertz,1,1,0
2023,22276,12/08/2023,Arsenal,home,Nottingham Forest,2517,Martin Odegaard,92,0.7730000305175782,0.625999984741211,OpenPlay,LeftFoot,0.047283489257097244,BlockedShot,Leandro Trossard,1,0,0
2023,22276,12/08/2023,Arsenal,home,Nottingham Forest,2517,Martin Odegaard,97,0.8159999847412109,0.385,OpenPlay,LeftFoot,0.045054949820041656,MissedShots,Bukayo Saka,1,0,0
2023,22276,12/08/2023,Nottingham Forest,away,Arsenal,10760,Brennan Johnson,10,0.8390000152587891,0.3920000076293945,OpenPlay,RightFoot,0.15999659895896912,MissedShots,Willy Boly,1,0,0
2023,22276,12/08/2023,Nottingham Forest,away,Arsenal,725,Ola Aina,69,0.7440000152587891,0.7130000305175781,OpenPlay,RightFoot,0.0158710777759552,BlockedShot,Orel Mangala,1,0,0
2023,22276,12/08/2023,Nottingham Forest,away,Arsenal,6850,Willy Boly,77,0.955999984741211,0.47900001525878905,FromCorner,Head,0.08395855873823166,SavedShot,Morgan Gibbs-White,1,1,0
2023,22276,12/08/2023,Nottingham Forest,away,Arsenal,7814,Taiwo Awoniyi,81,0.95,0.5709999847412109,OpenPlay,RightFoot,0.6045634746551514,Goal,Anthony Elanga,1,1,1
2023,22276,12/08/2023,Nottingham Forest,away,Arsenal,6857,Morgan Gibbs-White,82,0.835,0.6409999847412109,OpenPlay,RightFoot,0.08266659080982208,MissedShots,Anthony Elanga,1,0,0
2023,22276,12/08/2023,Nottingham Forest,away,Arsenal,532,Cheikhou Kouyaté,94,0.7669999694824219,0.475,SetPiece,RightFoot,0.01924874819815159,MissedShots,,1,0,0
2023,22277,12/08/2023,Bournemouth,home,West Ham,6820,David Brooks,11,0.794000015258789,0.4879999923706055,OpenPlay,LeftFoot,0.038693517446517944,MissedShots,Dominic Solanke,1,0,0
2023,22277,12/08/2023,Bournemouth,home,West Ham,10744,Ryan Christie,25,0.7680000305175781,0.22299999237060547,FromCorner,LeftFoot,0.01685369573533535,SavedShot,David Brooks,1,1,0
2023,22277,12/08/2023,Bournemouth,home,West Ham,6820,David Brooks,40,0.7230000305175781,0.37099998474121093,OpenPlay,LeftFoot,0.012815321795642376,SavedShot,,1,1,0
2023,22277,12/08/2023,Bournemouth,home,West Ham,6820,David Brooks,49,0.8159999847412109,0.3920000076293945,OpenPlay,LeftFoot,0.017082108184695244,SavedShot,,1,1,0
2023,22277,12/08/2023,Bournemouth,home,West Ham,1679,Dominic Solanke,54,0.9580000305175781,0.325,OpenPlay,RightFoot,0.24690678715705872,SavedShot,Max Aarons,1,1,0
2023,22277,12/08/2023,Bournemouth,home,West Ham,6034,Philip Billing,60,0.8030000305175782,0.2720000076293945,DirectFreekick,LeftFoot,0.06008746847510338,BlockedShot,,1,0,0
2023,22277,12/08/2023,Bournemouth,home,West Ham,561,Joe Rothwell,64,0.785,0.6840000152587891,FromCorner,RightFoot,0.025902098044753075,ShotOnPost,Ryan Christie,1,0,0
2023,22277,12/08/2023,Bournemouth,home,West Ham,6820,David Brooks,70,0.8030000305175782,0.34599998474121096,OpenPlay,LeftFoot,0.024953393265604973,MissedShots,Philip Billing,1,0,0
2023,22277,12/08/2023,Bournemouth,home,West Ham,6034,Philip Billing,74,0.8809999847412109,0.624000015258789,SetPiece,Head,0.02138555236160755,MissedShots,Joe Rothwell,1,0,0
2023,22277,12/08/2023,Bournemouth,home,West Ham,10743,Kieffer Moore,76,0.8869999694824219,0.49400001525878906,OpenPlay,Head,0.042668137699365616,BlockedShot,Dominic Solanke,1,0,0
2023,22277,12/08/2023,Bournemouth,home,West Ham,1679,Dominic Solanke,77,0.8830000305175781,0.5929999923706055,OpenPlay,Head,0.03189890831708908,MissedShots,Milos Kerkez,1,0,0
2023,22277,12/08/2023,Bournemouth,home,West Ham,11363,Antoine Semenyo,81,0.7830000305175782,0.37099998474121093,OpenPlay,RightFoot,0.025760043412446976,MissedShots,,1,0,0
2023,22277,12/08/2023,Bournemouth,home,West Ham,1679,Dominic Solanke,81,0.965,0.45099998474121095,OpenPlay,RightFoot,0.9294283986091614,Goal,,1,1,1
2023,22277,12/08/2023,Bournemouth,home,West Ham,11363,Antoine Semenyo,88,0.725,0.42700000762939455,OpenPlay,LeftFoot,0.015813298523426056,BlockedShot,Chris Mepham,1,0,0
2023,22277,12/08/2023,West Ham,away,Bournemouth,2335,Pablo Fornals,2,0.8390000152587891,0.6329999923706054,OpenPlay,RightFoot,0.0491863414645195,MissedShots,,1,0,0
2023,22277,12/08/2023,West Ham,away,Bournemouth,1776,Jarrod Bowen,4,0.7380000305175781,0.6370000076293946,OpenPlay,LeftFoot,0.02762310765683651,MissedShots,,1,0,0
2023,22277,12/08/2023,West Ham,away,Bournemouth,1776,Jarrod Bowen,16,0.865,0.41900001525878905,OpenPlay,LeftFoot,0.15818184614181519,BlockedShot,Said Benrahma,1,0,0
2023,22277,12/08/2023,West Ham,away,Bournemouth,8288,Tomas Soucek,18,0.9719999694824218,0.4909999847412109,FromCorner,Head,0.5839354395866394,MissedShots,Jarrod Bowen,1,0,0
2023,22277,12/08/2023,West Ham,away,Bournemouth,8288,Tomas Soucek,23,0.955999984741211,0.38,FromCorner,Head,0.013436351902782917,MissedShots,Jarrod Bowen,1,0,0
2023,22277,12/08/2023,West Ham,away,Bournemouth,2335,Pablo Fornals,28,0.765,0.585,OpenPlay,LeftFoot,0.020084649324417114,MissedShots,Said Benrahma,1,0,0
2023,22277,12/08/2023,West Ham,away,Bournemouth,7365,Lucas Paquetá,34,0.9590000152587891,0.42200000762939455,FromCorner,Head,0.04525599628686905,BlockedShot,Jarrod Bowen,1,0,0
2023,22277,12/08/2023,West Ham,away,Bournemouth,3585,Said Benrahma,34,0.735,0.655,OpenPlay,RightFoot,0.019933605566620827,MissedShots,Lucas Paquetá,1,0,0
2023,22277,12/08/2023,West Ham,away,Bournemouth,1776,Jarrod Bowen,36,0.875999984741211,0.49700000762939456,OpenPlay,OtherBodyPart,0.04263020679354668,MissedShots,Vladimir Coufal,1,0,0
2023,22277,12/08/2023,West Ham,away,Bournemouth,3585,Said Benrahma,36,0.9180000305175782,0.5720000076293945,OpenPlay,LeftFoot,0.13321448862552643,SavedShot,Pablo Fornals,1,1,0
2023,22277,12/08/2023,West Ham,away,Bournemouth,1776,Jarrod Bowen,50,0.7709999847412109,0.445,OpenPlay,LeftFoot,0.03021552599966526,Goal,Tomas Soucek,1,1,1
2023,22277,12/08/2023,West Ham,away,Bournemouth,7365,Lucas Paquetá,55,0.86,0.6020000076293945,OpenPlay,LeftFoot,0.043874774128198624,MissedShots,Emerson,1,0,0
2023,22277,12/08/2023,West Ham,away,Bournemouth,1776,Jarrod Bowen,55,0.8909999847412109,0.5309999847412109,OpenPlay,Head,0.048392847180366516,BlockedShot,Emerson,1,0,0
2023,22277,12/08/2023,West Ham,away,Bournemouth,1776,Jarrod Bowen,69,0.9390000152587891,0.3220000076293945,OpenPlay,LeftFoot,0.08082238584756851,BlockedShot,Vladimir Coufal,1,0,0
2023,22277,12/08/2023,West Ham,away,Bournemouth,986,Danny Ings,83,0.88,0.355,OpenPlay,RightFoot,0.12314949184656143,BlockedShot,Lucas Paquetá,1,0,0
2023,22277,12/08/2023,West Ham,away,Bournemouth,7365,Lucas Paquetá,84,0.865,0.64,OpenPlay,LeftFoot,0.06345885992050171,ShotOnPost,,1,0,0
2023,22278,12/08/2023,Brighton,home,Luton,6048,Lewis Dunk,1,0.8769999694824219,0.509000015258789,FromCorner,Head,0.030197013169527054,MissedShots,Pascal Groß,1,0,0
2023,22278,12/08/2023,Brighton,home,Luton,6048,Lewis Dunk,2,0.9280000305175782,0.43200000762939456,FromCorner,Head,0.08002118766307831,MissedShots,Mahmoud Dahoud,1,0,0
2023,22278,12/08/2023,Brighton,home,Luton,8272,João Pedro,4,0.8930000305175781,0.4909999847412109,OpenPlay,RightFoot,0.4237302839756012,MissedShots,Pascal Groß,1,0,0
2023,22278,12/08/2023,Brighton,home,Luton,501,Danny Welbeck,7,0.725,0.6880000305175781,OpenPlay,RightFoot,0.012145270593464375,MissedShots,João Pedro,1,0,0
2023,22278,12/08/2023,Brighton,home,Luton,239,Pascal Groß,13,0.9130000305175782,0.45299999237060545,OpenPlay,Head,0.11489401012659073,MissedShots,Estupiñán,1,0,0
2023,22278,12/08/2023,Brighton,home,Luton,6049,Solly March,17,0.7019999694824218,0.385,SetPiece,LeftFoot,0.013333537615835667,BlockedShot,Pascal Groß,1,0,0
2023,22278,12/08/2023,Brighton,home,Luton,5136,Estupiñán,17,0.8569999694824219,0.675,SetPiece,LeftFoot,0.04104902967810631,BlockedShot,Kaoru Mitoma,1,0,0
2023,22278,12/08/2023,Brighton,home,Luton,501,Danny Welbeck,19,0.914000015258789,0.285,OpenPlay,RightFoot,0.04096674174070358,SavedShot,Solly March,1,1,0
2023,22278,12/08/2023,Brighton,home,Luton,205,Mahmoud Dahoud,25,0.7680000305175781,0.639000015258789,OpenPlay,RightFoot,0.02095428667962551,MissedShots,Kaoru Mitoma,1,0,0
2023,22278,12/08/2023,Brighton,home,Luton,10806,Kaoru Mitoma,32,0.8480000305175781,0.7319999694824219,OpenPlay,RightFoot,0.01998881623148918,MissedShots,Pascal Groß,1,0,0
2023,22278,12/08/2023,Brighton,home,Luton,6049,Solly March,35,0.9390000152587891,0.47,OpenPlay,Head,0.45607027411460876,Goal,Kaoru Mitoma,1,1,1
2023,22278,12/08/2023,Brighton,home,Luton,501,Danny Welbeck,38,0.8630000305175781,0.505,OpenPlay,RightFoot,0.11525235325098038,ShotOnPost,Estupiñán,1,0,0
2023,22278,12/08/2023,Brighton,home,Luton,5136,Estupiñán,39,0.740999984741211,0.6459999847412109,OpenPlay,LeftFoot,0.022851424291729927,SavedShot,Mahmoud Dahoud,1,1,0
2023,22278,12/08/2023,Brighton,home,Luton,501,Danny Welbeck,41,0.8830000305175781,0.5070000076293946,OpenPlay,RightFoot,0.12404989451169968,BlockedShot,Kaoru Mitoma,1,0,0
2023,22278,12/08/2023,Brighton,home,Luton,205,Mahmoud Dahoud,41,0.749000015258789,0.4779999923706055,OpenPlay,RightFoot,0.0221095010638237,BlockedShot,,1,0,0
2023,22278,12/08/2023,Brighton,home,Luton,10807,Jan Paul van Hecke,46,0.855999984741211,0.52,FromCorner,Head,0.025739125907421112,SavedShot,Estupiñán,1,1,0
2023,22278,12/08/2023,Brighton,home,Luton,8272,João Pedro,47,0.855999984741211,0.6,OpenPlay,RightFoot,0.10012907534837723,BlockedShot,Kaoru Mitoma,1,0,0
2023,22278,12/08/2023,Brighton,home,Luton,239,Pascal Groß,51,0.8719999694824219,0.8009999847412109,SetPiece,RightFoot,0.017942124977707863,ShotOnPost,Solly March,1,0,0
2023,22278,12/08/2023,Brighton,home,Luton,6049,Solly March,62,0.919000015258789,0.5970000076293945,OpenPlay,LeftFoot,0.12647263705730438,SavedShot,Pascal Groß,1,1,0
2023,22278,12/08/2023,Brighton,home,Luton,8272,João Pedro,70,0.885,0.5,Penalty,RightFoot,0.7611688375473022,Goal,,1,1,1
2023,22278,12/08/2023,Brighton,home,Luton,7988,Billy Gilmour,83,0.7780000305175782,0.3160000038146973,OpenPlay,RightFoot,0.027275795117020607,SavedShot,,1,1,0
2023,22278,12/08/2023,Brighton,home,Luton,5136,Estupiñán,84,0.9130000305175782,0.6769999694824219,OpenPlay,LeftFoot,0.06968338042497635,SavedShot,Evan Ferguson,1,1,0
2023,22278,12/08/2023,Brighton,home,Luton,11710,Simon Adingra,84,0.955999984741211,0.41900001525878905,OpenPlay,RightFoot,0.49286147952079773,Goal,,1,1,1
2023,22278,12/08/2023,Brighton,home,Luton,10177,Evan Ferguson,85,0.8530000305175781,0.63,OpenPlay,RightFoot,0.08076441287994385,ShotOnPost,Estupiñán,1,0,0
